Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,EV Connector Types
ELEC,The Museum on Blue Mountain Lake,9097 NY-30,,Blue Mountain Lake,NY,12812,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.869120,-74.432220,10/29/2024,324876,2024-10-29 04:05:37,,,,06/21/2023,J1772
ELEC,Middletown Honda Public,520 New York 211,,Middletown,NY,10941,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,41.460958,-74.374590,10/29/2024,346625,2024-10-29 00:21:27,,,,04/01/2024,J1772
ELEC,TSS ALBANY STATIONS 1 & 2,2 Commerce Park Dr,first pedestal nearest 2nd parking lot entrance,Schenectady,NY,12309,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.832880,-73.903920,10/29/2024,183223,2024-10-29 01:08:29,,,,01/27/2021,J1772
ELEC,CITY OF BEACON VAN NYDECK AVE,25 Van Nydeck Ave,,Beacon,NY,12508,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.502022,-73.965812,10/29/2024,311057,2024-10-29 02:07:21,,,,09/20/2023,J1772
ELEC,The Westport,500 W 56th St,,New York,NY,10019,,888-998-2546,E,,Public,24 hours daily,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768211,-73.989479,10/29/2024,257757,2024-10-29 00:06:40,,,,08/03/2022,J1772
ELEC,HVCC Garage Level 2,80 Vandenburgh Ave,,Troy,NY,12180,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.694870,-73.685900,10/29/2024,223133,2024-10-29 04:04:29,,,,12/02/2021,J1772
ELEC,FC1225 2144 S#2,2144 Brighton Henrietta Town Line Rd,West Parking Location,Rochester,NY,14623,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.095162,-77.619940,10/29/2024,235343,2024-10-29 01:50:12,,,,10/28/2022,J1772
ELEC,BEVERWYCK STATION 3,10 Autumn Dr Beverwyck,,Slingerlands,NY,12159,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.655716,-73.839830,10/29/2024,164422,2024-10-29 01:16:56,,,,07/22/2020,J1772
ELEC,960 BUSTI 960 BUSTI 1,960 Busti Ave,On exterior wall towards back of building,Buffalo,NY,14213,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.908953,-78.900652,10/29/2024,150340,2024-10-29 01:09:39,,,,12/19/2019,J1772
ELEC,SHINEMAN SOUTH LEE HALL 5,7060 NY 104,Lee Hall Charging Station 5,Oswego,NY,13126,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.453984,-76.540843,10/29/2024,350576,2024-10-29 02:21:04,,,,07/16/2024,J1772
ELEC,600 RIVER ROAD 600 RIVER,600 River Rd,,North Tonawanda,NY,14120,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.035576,-78.887184,10/29/2024,152233,2024-10-29 01:09:35,,,,01/07/2020,J1772
ELEC,122 South Church St.,122 South Church St,,Schenectady,NY,12305,,1-844-623-1001,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.813770,-73.948000,10/29/2024,236640,2024-10-29 04:05:55,,,,10/03/2022,J1772
ELEC,Motel 6 Rochester Aiport,1273 Chili Avenue,,Rochester,NY,14624,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,43.138789,-77.668920,10/29/2024,355243,2024-10-29 04:09:31,,,,09/10/2024,J1772
ELEC,Central Ave Hyundai,111 South Central Ave,,Hartsdale,NY,10530,,888-998-2546,E,,Public,24 hours daily,,,,1,,Blink Network,http://www.blinkcharging.com/,GPS,41.016336,-73.802138,10/29/2024,314100,2024-10-29 00:10:23,,,,10/18/2023,J1772COMBO
ELEC,KINGSTON NORTH FRONT ST,75 N Front St,Left side of Parking Lot from Entrance,Kingston,NY,12401,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.935392,-74.021881,10/29/2024,325295,2024-10-29 02:11:41,,,,01/12/2024,J1772
ELEC,Hilton Garden Inn - Downtown Ithaca - Tesla Destination,130 E Seneca St,,Ithaca,NY,14850,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,42.440502,-76.497331,07/01/2024,114958,2024-10-16 16:58:41,P,,,10/31/2017,TESLA
ELEC,Van Schaick Island,203 Park Ave,,Cohoes,NY,12047,,518-233-2130,E,,Public,24 hours daily,,,1,,,Non-Networked,,200-8,42.767009,-73.689847,03/08/2023,118964,2024-01-31 22:07:01,P,,,01/01/2019,J1772
ELEC,70 Memorial,70 Memorial Plaza,,Pleasantville,NY,10570,,914-806-4100,E,,Public,Contact site for information,A ANDROID_PAY APPLE_PAY CREDIT D M,,28,,,AMPUP,https://ampup.io/,GPS,41.133850,-73.793113,05/09/2024,335331,2024-05-09 20:32:20,P,,,01/08/2024,J1772
ELEC,EXECUTIVE PARK #4,2 Executive Blvd,,Montebello,NY,10901,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.120110,-74.116620,10/29/2024,158243,2024-10-29 01:15:38,,,,05/30/2020,J1772
ELEC,Village of Cherry Valley,2 Genesee St,Located near Village Park entrance,Cherry Valley,NY,13320,,607-264-3791,E,,Public,24 hours daily,,,2,,,Non-Networked,,200-9,42.797294,-74.758022,01/10/2023,104135,2023-02-14 15:54:11,P,,,10/04/2018,J1772
ELEC,Sharon Chevrolet (Inside),3687 NY-31,,Liverpool,NY,13090,,1-844-623-1001,E,,Public,24 hours daily,,,3,,,LIVINGSTON,https://www.solution.energy,GPS,43.182180,-76.256990,10/29/2024,223263,2024-10-29 04:05:46,,,,02/09/2022,J1772
ELEC,RMI SPARKY,8700 Knowledge Ln,in the middle of parking lot,Cicero,NY,13039,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.189634,-76.126637,10/29/2024,308629,2024-10-29 01:52:29,,,,09/07/2023,J1772
ELEC,Bruno's Bakery and Restaurant Hylan Blvd - Tesla Destination,1650 Hylan Blvd,,Staten Island,NY,10305,,877-798-3752,E,,Public,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.588091,-74.089936,07/01/2024,150697,2024-10-16 16:58:41,P,,,08/28/2019,TESLA
ELEC,Schenectady County - 388 Broadway,388 Broadway,,Schenectady,NY,12305,,1-844-623-1001,E,,Public,24 hours daily,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,42.808480,-73.946470,10/29/2024,189502,2024-10-29 04:04:48,,,,02/24/2021,J1772
ELEC,PFIZER PR EV 23,401 N Middletown Rd,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.076748,-74.017992,10/29/2024,323938,2024-10-29 02:13:07,,,,01/05/2024,J1772
ELEC,LUCC,5687 Big Tree Rd,,Lakeville,NY,14480,,866-816-7584,E,,Public,24 hours daily,,,4,,,EV Connect,http://evconnect.com/,GPS,42.836581,-77.710466,10/29/2024,168419,2024-10-29 03:09:22,,,,08/01/2020,J1772
ELEC,Living Roots Wine and Co,8560 County Road 87,,Hammondsport,NY,14840,,1-888-717-4544,E,,Public,24 hours daily,,,2,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.406355,-77.192530,10/29/2024,333991,2024-10-29 04:09:20,,,,08/08/2023,J1772
ELEC,Comfort Inn Glenmont,37 Rte 9W,,Glenmont,NY,12077,,1-888-717-4544,E,,Public,24 hours daily,,,8,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.622351,-73.778286,10/29/2024,333804,2024-10-29 04:09:21,,,,04/21/2023,J1772
ELEC,Jones Beach Field 5,1000 Ocean Parkway,,Wantagh,NY,11793,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,40.601141,-73.502518,10/29/2024,230775,2024-10-29 03:08:25,,,,09/30/2022,J1772
ELEC,Chautauqua Institution School of Art - North Lot,54 Palestine Ave,,Chatauqua,NY,14757,,716-357-6250,E,,Public - Credit card at all times,24 hours daily,A D Debit M V,,1,,,Non-Networked,,GPS,42.210705,-79.471833,10/11/2024,226485,2024-10-11 18:09:31,P,,,08/22/2022,J1772
ELEC,Icon Parking 51 W 22nd - Tesla Destination,51 W 22nd St,,New York,NY,10010,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.742059,-73.992694,07/01/2024,115147,2024-10-16 16:58:41,P,,,01/21/2016,J1772 TESLA
ELEC,123 Everett Road,123 Everett Road,,Albany,NY,12205,,1-844-623-1001,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,42.695140,-73.771070,10/29/2024,189513,2024-10-29 04:04:40,,,,08/19/2020,J1772
ELEC,Legoland New York Resort ADA,420 Harriman Dr,,Goshen,NY,10924,,1-844-623-1001,E,,Public,24 hours daily,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,41.379000,-74.315320,10/29/2024,223305,2024-10-29 04:04:37,,,,06/09/2022,J1772
ELEC,117 South Main,117 S. Main St,,Syracuse,NY,13212,,1-844-623-1001,E,,Public,24 hours daily,,,2,,,LIVINGSTON,https://www.solution.energy,GPS,43.134710,-76.129190,10/29/2024,223225,2024-10-29 04:04:58,,,,01/26/2022,J1772
ELEC,110 East End Ave,110 East End Ave,,New York,NY,10028,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,40.774470,-73.945990,10/29/2024,223281,2024-10-29 04:05:15,,,,04/04/2022,J1772
ELEC,HVCC Garage Ground,80 Vandenburgh Ave,,Troy,NY,12180,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.694860,-73.685830,10/29/2024,334523,2024-10-29 04:05:34,,,,05/02/2024,J1772
ELEC,NATIONAL GRID CHILIS AMHERST,1145 Niagara Falls Blvd,Chili’s Parking lot,Amherst,NY,14226,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.984648,-78.821984,10/29/2024,162214,2024-10-29 00:56:03,,,,06/12/2020,J1772
ELEC,SPOT cowork Rochester - Tesla Destination,21 Goodway Dr,,Rochester,NY,14623,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,43.091951,-77.580634,07/01/2024,154441,2024-10-16 16:58:41,P,,,10/11/2019,TESLA
ELEC,OLD STONEHOUSE GUEST PARKING,21 Hathorn Rd,Rear of main parking lot,Warwick,NY,10990,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.245842,-74.370384,10/29/2024,193536,2024-10-29 01:28:49,,,,08/06/2021,J1772
ELEC,Icon Parking E 48th Street - Tesla Destination,329 E 48th St,,New York,NY,10017,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.753079,-73.968032,07/01/2024,115097,2024-10-16 16:58:41,P,,,11/13/2015,J1772 TESLA
ELEC,FIVE-STAR BANK SOUTH CHARGER,6215 Sheridan Dr,South Charger West Parking Lot,Buffalo,NY,14221,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.977403,-78.702441,10/29/2024,225162,2024-10-29 01:45:54,,,,08/09/2022,J1772
ELEC,Village of Sherman EV Station,106 Church St,,Sherman,NY,14781,,866-816-7584,E,,Public,24 hours daily,,,,2,,EV Connect,http://evconnect.com/,GPS,42.160110,-79.596012,10/29/2024,311813,2024-10-29 03:12:06,,,,09/28/2023,CHADEMO J1772COMBO
ELEC,AMPHENOL 191 4060 STATION 3,40-60 Delaware Ave,Parking lot,Sidney,NY,13838,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.306200,-75.400099,10/29/2024,346485,2024-10-29 02:11:45,,,,05/18/2024,J1772
ELEC,125 Victory Hwy - Tesla Supercharger,125 Victory Hwy,,Painted Post,NY,14870,,877-798-3752,E,,Public,24 hours daily. Please check Tesla's online station map to see if an adapter is required at this location.,,,,10,,Tesla,https://www.tesla.com/supercharger,200-9,42.170757,-77.108063,07/01/2024,102338,2024-08-14 18:58:22,P,,,07/23/2018,TESLA
ELEC,Meadowbrook Apartments West,26 Meadowbrook Dr.,,Slingerlands,NY,12159,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.651310,-73.850030,10/29/2024,225114,2024-10-29 04:04:32,,,,07/14/2022,J1772
ELEC,5TH AVE RIVER STREET 2,King St & Federal St,,Troy,NY,12180,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.735110,-73.688050,10/29/2024,154052,2024-10-29 01:12:34,,,,02/27/2020,J1772
ELEC,North Coast Subaru,105 Glen Street,,Glen Cove,NY,11542,,888-998-2546,E,,Public,24 hours daily,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.864143,-73.626372,10/29/2024,218222,2024-10-29 00:06:56,,,,05/17/2022,J1772
ELEC,Loudon Arms - Pool,16 Old Hickory Dr.,,Albany,NY,12204,,1-844-623-1001,E,,Public,24 hours daily,,,10,,,LIVINGSTON,https://www.solution.energy,GPS,42.674860,-73.749960,10/29/2024,334469,2024-10-29 04:06:26,,,,05/02/2024,J1772
ELEC,MUNICIPAL LOT VOH LOT,20 Payne St,In Village parking lot,Hamilton,NY,13346,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.827000,-75.542481,10/29/2024,162367,2024-10-29 00:49:52,,,,06/12/2020,J1772
ELEC,BNE MASTER 5000 MURRAY ST3,2000 Murray Court,,Pearl River,NY,10965,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.046192,-74.003316,10/29/2024,220395,2024-10-29 01:44:35,,,,06/01/2022,J1772
ELEC,RRH ST MARYS 2,89 Genesee St,2nd floor on south end of parking garage,Rochester,NY,14611,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.149393,-77.636704,10/29/2024,145392,2024-10-29 01:05:13,,,,09/20/2019,J1772
ELEC,MILTON NY SUZANNES EV3,13 Woodthrush Court,Suzannes Playground,Ballston Spa,NY,12020,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.042794,-73.855037,10/29/2024,323432,2024-10-29 02:12:03,,,,12/23/2023,J1772
ELEC,Icon 80 Riverside Blvd - Tesla Destination,80 Riverside Blvd,,New York,NY,10069,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.775374,-73.989687,07/01/2024,115187,2024-10-16 16:58:41,P,,,06/30/2016,J1772 TESLA
ELEC,MTP Parking 41-42 24th Street - Tesla Destination,41-42 24th St,,Long Island City,NY,11101,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.751556,-73.941406,07/01/2024,122488,2024-10-16 16:58:41,P,,,01/17/2019,TESLA
ELEC,WHEATLAND-CHILI ELEMENTRY1,13 Beckwith Ave,,Scottsville,NY,14546,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.025917,-77.748225,10/29/2024,187784,2024-10-29 01:16:57,,,,04/20/2021,J1772
ELEC,Exit 18 (New Paltz),NY State Thruway,,New Paltz,NY,12561,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,41.740234,-74.062195,10/29/2024,167127,2024-10-29 03:09:24,,,,09/21/2020,J1772
ELEC,AECSOLAR STATION 3 AEC,210 Washington Ave extension,Follow Signage for which to utilize - furthest from building unless otherwise marked,Albany,NY,12203,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.703342,-73.857040,10/29/2024,192640,2024-10-29 01:30:51,,,,07/08/2021,J1772
ELEC,COMPETITION BMW BMW- PUBLIC,599 Middle Country Rd,"East side of main parking lot, near parts department parking.",Smithtown,NY,11787,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.860706,-73.158217,10/29/2024,192571,2024-10-29 00:31:36,,,,07/06/2021,J1772
ELEC,BURNS MGT SGA 3,19 Seward St,,Saratoga Springs,NY,12866,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.086973,-73.795807,10/29/2024,180097,2024-10-29 00:59:52,,,,01/27/2021,J1772
ELEC,TOWN OF MORIAH MORIAHEV3,3252 Broad St,,Port Henry,NY,12974,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.048405,-73.461130,10/29/2024,214302,2024-10-29 01:39:19,,,,04/20/2022,J1772
ELEC,DEWITT EV 1 CHARGEPOINT,5400 Butternut Drive,Left parking lot,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.045918,-76.049853,10/29/2024,180106,2024-10-29 00:51:33,,,,01/27/2021,J1772
ELEC,U OF R HELEN WOOD HALL,255 Crittenden Blvd,East side of building off Castlemen Rd,Rochester,NY,14620,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.120900,-77.625625,10/29/2024,162267,2024-10-29 00:54:28,,,,06/12/2020,J1772
ELEC,CLIENT FACING BMW PUBLIC,543 Tarrytown Rd,Near main entrance,White Plains,NY,10607,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.044529,-73.803710,10/29/2024,257922,2024-10-29 00:33:10,,,,04/06/2023,J1772
ELEC,COMFORT- CHARGE STATION 3,4054 ny-9l,,Lake George,NY,12845,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.411690,-73.708435,10/29/2024,182158,2024-10-29 01:23:28,,,,01/27/2021,J1772
ELEC,Red Roof Inn,650 Old Front St,,Binghamton,NY,13905,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,42.124430,-75.909169,10/29/2024,184039,2024-10-29 03:09:29,,,,11/18/2020,J1772
ELEC,Rapidpark 351 East 83rd - Tesla Destination,351 E 83rd,,New York,NY,10028,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.775123,-73.951193,07/01/2024,115110,2024-10-16 16:58:41,P,,,05/24/2018,J1772 TESLA
ELEC,Finger Lakes Hotel - Loomis Housing,6108 Loomis Rd,,Farmington,NY,14425,,1-888-717-4544,E,,Public,24 hours daily,,,10,,,CHARGESMART_EV,https://chargesmartev.com,GPS,42.991212,-77.360562,10/29/2024,350286,2024-10-29 04:09:28,,,,07/10/2024,J1772
ELEC,Gurney's Montauk Resort & Spa - Tesla Destination,290 Old Montauk Hwy,,Montauk,NY,11954,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,41.016398,-71.991389,07/01/2024,114979,2024-10-16 16:58:41,P,,,08/08/2016,J1772 TESLA
ELEC,STPETERHOSPITAL EV STATION #4,315 S Manning Blvd,,Albany,NY,12208,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,42.654875,-73.802365,10/29/2024,212978,2024-10-29 01:40:47,,,,03/27/2022,J1772
ELEC,ELLIS CHEVY LVL2 #2,551 E Main St,,Malone,NY,12953,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,44.850010,-74.284450,10/29/2024,222224,2024-10-29 01:45:35,,,,06/30/2022,J1772
ELEC,The Hamlet,56 Marion Ave,,Saratoga Springs,NY,12866,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,43.090650,-73.772100,10/29/2024,189519,2024-10-29 04:05:17,,,,07/30/2020,J1772
ELEC,W Brook Ave,14 W Brook Road,,Lake George,NY,12845,,1-844-623-1001,E,,Public,24 hours daily,,,1,,,LIVINGSTON,https://www.solution.energy,GPS,43.417360,-73.712610,10/29/2024,324890,2024-10-29 04:05:31,,,,09/06/2023,J1772
ELEC,STONY BROOK UNV ARENA 1,Gymnasium Rd,,Stony Brook,NY,11790,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.917249,-73.127280,10/29/2024,162455,2024-10-29 00:31:46,,,,06/12/2020,J1772
ELEC,Bob Johnson Mazda,3755 West Henrietta Road,,Rochester,NY,14623,,888-998-2546,E,,Public,24 hours daily,,,4,,,Blink Network,http://www.blinkcharging.com/,GPS,43.078957,-77.645007,10/29/2024,197754,2024-10-29 00:19:55,,,,10/14/2021,J1772
ELEC,QPK Design LLP,450 S Salina St.,,Syracuse,NY,13202,,1-844-623-1001,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.045640,-76.152750,10/29/2024,347196,2024-10-29 04:06:35,,,,05/31/2024,J1772
ELEC,Water Treatment Plant,1070 NEPPERHAN AVE,,Yonkers,NY,10703,,866-816-7584,E,,Public,24 hours daily,,,6,,,EV Connect,http://evconnect.com/,GPS,40.961817,-73.871970,10/29/2024,321515,2024-10-29 03:12:14,,,,12/06/2023,J1772
ELEC,Courtyard Syracuse Downtown At Armory Square,300 W Fayette St,,Syracuse,NY,13202,,877-455-3833,E,,Public,24 hours daily,,,,2,,eVgo Network,https://www.evgo.com/,GPS,43.048887,-76.156990,10/28/2024,259510,2024-10-29 00:00:44,,,,04/17/2023,CHADEMO J1772COMBO
ELEC,Icon Parking 240 East Broadway - Tesla Destination,188 Clinton St,,New York,NY,10002,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.714821,-73.987138,07/01/2024,115035,2024-10-16 16:58:41,P,,,05/24/2018,J1772 TESLA
ELEC,Lorell Professional Building,1476 Deer Park Ave,,North Babylon,NY,11703,,866-816-7584,E,,Public,24 hours daily,,,2,,,EV Connect,http://evconnect.com/,GPS,40.747521,-73.324952,10/29/2024,154899,2024-10-29 03:08:52,,,,04/11/2019,J1772
ELEC,Wag N Wheel Wash,3949 Oneida St,,New Hartford,NY,13413,,1-844-623-1001,E,,Public,24 hours daily,,,6,,,LIVINGSTON,https://www.solution.energy,GPS,43.054390,-75.271660,10/29/2024,324891,2024-10-29 04:04:55,,,,07/06/2023,J1772
ELEC,ADK FOLK SCHOOL STATION 1,51 Main St,,Lake Luzerne,NY,12846,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.320377,-73.841870,10/29/2024,163515,2024-10-29 01:15:34,,,,06/20/2020,J1772
ELEC,31 W Tioga St,31 W Tioga St.,,Spencer,NY,14833,,1-844-623-1001,E,,Public,24 hours daily,,,4,,,LIVINGSTON,https://www.solution.energy,GPS,42.209340,-76.494480,10/29/2024,335769,2024-10-29 04:06:33,,,,05/08/2024,J1772
ELEC,Icon Parking E 88th Street - Tesla Destination,536 E 88th St,,New York,NY,10128,,877-798-3752,E,,Public,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,40.776461,-73.944363,07/01/2024,115153,2024-10-16 16:58:41,P,,,11/13/2015,J1772 TESLA
ELEC,Hudson West,6 Hudson West Drive,,Marlboro,NY,12542,,888-998-2546,E,,Public,24 hours daily,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,41.609552,-73.971496,10/29/2024,346921,2024-10-29 00:21:20,,,,05/29/2024,J1772
ELEC,BEDFORDEV TOWN HALL,321 Bedford Rd.,Bedford Town Hall - side parking lot,Bedford Hills,NY,10507,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.239820,-73.699073,10/29/2024,162336,2024-10-29 00:50:56,,,,06/12/2020,J1772
ELEC,DEWITT EV 1 CARRIERPARK#2,1033 Kinne St,,East Syracuse,NY,13057,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,43.080509,-76.078647,10/29/2024,223468,2024-10-29 01:44:20,,,,07/14/2022,J1772
ELEC,Home 2 Suites Queensbury - Tesla Destination,524 Aviation Rd,,Queensbury,NY,12804,,877-798-3752,E,,Public,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,43.328248,-73.681635,07/01/2024,115216,2024-10-16 16:58:41,P,,,07/18/2018,J1772 TESLA
ELEC,Columbus and Dante,240 Dante Avenue,,Tuckahoe,NY,10707,,888-998-2546,E,,Public,24 hours daily,,,6,,,Blink Network,http://www.blinkcharging.com/,GPS,40.957810,-73.821673,10/29/2024,240935,2024-10-29 00:11:59,,,,11/21/2022,J1772
ELEC,HYATT POUGHKEPS HYATT POUGHKEPS,2165 South Rd,,Poughkeepsie,NY,12601,,888-758-4389,E,,Public,24 hours daily,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,41.636660,-73.919620,10/29/2024,143493,2024-10-29 01:03:14,,,,08/15/2019,J1772
